Suburb,Rooms,Type,Method,SellerG,Distance,Regionname,Propertycount,CouncilArea,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Price
Rowville,4,h,S,Harcourts,23.5,South-Eastern Metropolitan,11667.0,Knox City Council,4.0,2.0,2.0,858.0,160.2564003565711,1001000.0
Roxburgh Park,6,h,PI,Max,20.6,Northern Metropolitan,5833.0,Hume City Council,6.0,3.0,3.0,593.598993361392,160.2564003565711,680000.0
Roxburgh Park,4,h,S,HAR,20.6,Northern Metropolitan,5833.0,Hume City Council,4.0,2.0,2.0,593.598993361392,204.0,640000.0
Roxburgh Park,3,h,S,HAR,20.6,Northern Metropolitan,5833.0,Hume City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,563500.0
Roxburgh Park,2,t,S,RW,20.6,Northern Metropolitan,5833.0,Hume City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,373500.0
Roxburgh Park,3,h,S,Raine,20.6,Northern Metropolitan,5833.0,Hume City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,520000.0
Roxburgh Park,3,h,S,Raine,20.6,Northern Metropolitan,5833.0,Hume City Council,3.0,2.0,1.0,510.0,160.2564003565711,531000.0
Roxburgh Park,3,h,S,FN,20.6,Northern Metropolitan,5833.0,Hume City Council,3.0,2.0,2.0,598.0,160.2564003565711,591000.0
Seddon,3,t,SP,Village,5.1,Western Metropolitan,2417.0,Maribyrnong City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,920000.0
Seddon,4,h,S,hockingstuart,5.1,Western Metropolitan,2417.0,Maribyrnong City Council,4.0,2.0,3.0,593.598993361392,160.2564003565711,1220000.0
Seddon,3,h,S,Village,5.1,Western Metropolitan,2417.0,Maribyrnong City Council,3.0,1.0,0.0,593.598993361392,160.2564003565711,970000.0
South Melbourne,2,h,VB,Marshall,1.9,Southern Metropolitan,5943.0,Port Phillip City Council,2.0,1.0,0.0,100.0,84.0,1150000.0
South Melbourne,3,u,S,RT,1.9,Southern Metropolitan,5943.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,703000.0
South Morang,4,h,PI,Buckingham,20.5,Northern Metropolitan,7969.0,Whittlesea City Council,4.0,2.0,2.0,593.598993361392,155.0,630000.0
South Morang,4,h,PI,Love,20.5,Northern Metropolitan,7969.0,Whittlesea City Council,4.0,2.0,2.0,449.0,213.0,635000.0
South Morang,5,h,S,Stockdale,20.5,Northern Metropolitan,7969.0,Whittlesea City Council,5.0,3.0,2.0,832.0,255.0,810000.0
South Morang,4,h,S,RW,20.5,Northern Metropolitan,7969.0,Whittlesea City Council,4.0,2.0,2.0,500.0,160.2564003565711,637500.0
South Morang,4,h,SP,Ray,20.5,Northern Metropolitan,7969.0,Whittlesea City Council,4.0,3.0,2.0,326.0,230.0,652000.0
South Yarra,2,h,S,Marshall,2.7,Southern Metropolitan,14887.0,Melbourne City Council,2.0,1.0,0.0,126.0,82.0,1160000.0
South Yarra,2,u,S,Jellis,2.7,Southern Metropolitan,14887.0,Melbourne City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1075000.0
South Yarra,1,u,S,Kay,2.7,Southern Metropolitan,14887.0,Melbourne City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,535000.0
South Yarra,3,u,PI,Jellis,2.7,Southern Metropolitan,14887.0,Melbourne City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,750000.0
South Yarra,3,h,S,RT,2.7,Southern Metropolitan,14887.0,Melbourne City Council,3.0,2.0,2.0,593.598993361392,210.0,2261000.0
South Yarra,2,h,VB,Marshall,2.7,Southern Metropolitan,14887.0,Melbourne City Council,2.0,1.0,0.0,593.598993361392,140.0,1600000.0
Southbank,2,u,S,RT,0.7,Southern Metropolitan,8400.0,Melbourne City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,585000.0
Springvale,3,h,S,Noel,20.8,South-Eastern Metropolitan,7412.0,Greater Dandenong City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,738000.0
Springvale South,3,h,SP,Harcourts,22.2,South-Eastern Metropolitan,4054.0,Greater Dandenong City Council,3.0,1.0,4.0,754.0,160.2564003565711,833000.0
St Albans,3,h,SP,YPA,14.0,Western Metropolitan,14042.0,Brimbank City Council,3.0,2.0,2.0,593.598993361392,270.0,840000.0
St Albans,3,h,S,Ray,14.0,Western Metropolitan,14042.0,Brimbank City Council,3.0,1.0,8.0,534.0,124.0,622000.0
St Albans,3,h,S,Barry,14.0,Western Metropolitan,14042.0,Brimbank City Council,3.0,1.0,1.0,593.598993361392,160.2564003565711,655000.0
St Kilda,1,u,S,hockingstuart,5.0,Southern Metropolitan,13240.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,435000.0
St Kilda,3,u,S,hockingstuart,5.0,Southern Metropolitan,13240.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,663000.0
St Kilda,2,u,S,hockingstuart,5.0,Southern Metropolitan,13240.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,580000.0
St Kilda,1,u,S,Wilson,5.0,Southern Metropolitan,13240.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,333000.0
Strathmore,2,u,S,Nelson,8.2,Western Metropolitan,3284.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,677500.0
Strathmore,3,h,VB,Brad,8.2,Western Metropolitan,3284.0,Moonee Valley City Council,3.0,1.0,2.0,679.0,160.2564003565711,1300000.0
Strathmore,2,h,SA,Barry,8.2,Western Metropolitan,3284.0,Moonee Valley City Council,2.0,1.0,1.0,697.0,160.2564003565711,1240000.0
Strathmore,2,h,S,Barry,8.2,Western Metropolitan,3284.0,Moonee Valley City Council,2.0,1.0,2.0,593.598993361392,160.2564003565711,1210000.0
Sunbury,3,h,PI,Brad,31.7,Western Metropolitan,14092.0,Hume City Council,3.0,2.0,0.0,711.0,11.0,468000.0
Sunbury,4,h,SP,YPA,31.7,Western Metropolitan,14092.0,Hume City Council,4.0,1.0,2.0,732.0,160.2564003565711,420000.0
Sunbury,3,h,SP,Raine,31.7,Western Metropolitan,14092.0,Hume City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,540000.0
Sunbury,4,h,S,Brad,31.7,Western Metropolitan,14092.0,Hume City Council,4.0,2.0,2.0,652.0,160.2564003565711,608000.0
Sunbury,4,h,S,L,31.7,Western Metropolitan,14092.0,Hume City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,470000.0
Sunbury,4,h,SA,Leading,31.7,Western Metropolitan,14092.0,Hume City Council,4.0,2.0,5.0,713.0,160.2564003565711,550000.0
Sunbury,3,h,S,YPA,31.7,Western Metropolitan,14092.0,Hume City Council,3.0,1.0,3.0,663.0,160.2564003565711,427500.0
Sunshine,3,h,PI,Homes,10.5,Western Metropolitan,3755.0,Brimbank City Council,3.0,2.0,2.0,650.0,160.2564003565711,670000.0
Sunshine,3,h,SP,Biggin,10.5,Western Metropolitan,3755.0,Brimbank City Council,3.0,2.0,1.0,612.0,160.2564003565711,885000.0
Sunshine,2,h,S,Barry,10.5,Western Metropolitan,3755.0,Brimbank City Council,2.0,1.0,0.0,531.0,78.0,730000.0
Sunshine,3,h,S,RW,10.5,Western Metropolitan,3755.0,Brimbank City Council,3.0,1.0,1.0,593.598993361392,160.2564003565711,925000.0
Sunshine,3,h,S,Douglas,10.5,Western Metropolitan,3755.0,Brimbank City Council,3.0,1.0,4.0,474.0,145.0,927500.0
Sunshine,4,h,SP,hockingstuart,10.5,Western Metropolitan,3755.0,Brimbank City Council,4.0,1.0,3.0,585.0,169.0,945800.0
Sunshine West,3,h,S,Douglas,10.5,Western Metropolitan,6763.0,Brimbank City Council,3.0,1.0,4.0,538.0,160.2564003565711,695000.0
Sunshine West,4,h,VB,Barry,10.5,Western Metropolitan,6763.0,Brimbank City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,750000.0
Sunshine West,3,u,S,YPA,10.5,Western Metropolitan,6763.0,Brimbank City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,565000.0
Sunshine West,4,t,S,Douglas,10.5,Western Metropolitan,6763.0,Brimbank City Council,4.0,2.0,2.0,593.598993361392,26.0,580000.0
Surrey Hills,4,h,S,Marshall,10.2,Southern Metropolitan,5457.0,Boroondara City Council,4.0,2.0,3.0,844.0,233.0,2900000.0
Surrey Hills,2,h,VB,Jellis,10.2,Southern Metropolitan,5457.0,Boroondara City Council,2.0,1.0,2.0,670.0,160.2564003565711,1170000.0
Surrey Hills,2,u,VB,hockingstuart,10.2,Southern Metropolitan,5457.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,770000.0
Sydenham,3,h,S,O'Brien,18.0,Western Metropolitan,3640.0,Brimbank City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,642000.0
Sydenham,3,h,S,Barry,18.0,Western Metropolitan,3640.0,Brimbank City Council,3.0,2.0,3.0,593.598993361392,194.0,670000.0
Tarneit,3,h,S,Ray,18.4,Western Metropolitan,10160.0,Wyndham City Council,3.0,2.0,2.0,343.0,160.2564003565711,575000.0
Taylors Hill,4,h,S,YPA,18.0,Western Metropolitan,4242.0,Melton City Council,4.0,2.0,2.0,593.598993361392,175.0,720000.0
Taylors Lakes,2,h,S,Prof.,15.5,Western Metropolitan,5336.0,Brimbank City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,462000.0
Templestowe,4,h,S,Jellis,15.5,Eastern Metropolitan,6202.0,Manningham City Council,4.0,2.0,2.0,785.0,160.2564003565711,1168888.0
Templestowe,6,h,S,Jellis,15.5,Eastern Metropolitan,6202.0,Manningham City Council,6.0,4.0,3.0,4046.0,419.0,3030000.0
Templestowe,4,h,VB,Fletchers,15.5,Eastern Metropolitan,6202.0,Manningham City Council,4.0,2.0,2.0,378.0,160.2564003565711,1500000.0
Templestowe Lower,3,h,S,Barry,12.4,Eastern Metropolitan,5420.0,Manningham City Council,3.0,1.0,1.0,725.0,120.0,1300000.0
Templestowe Lower,4,h,SA,Ray,12.4,Eastern Metropolitan,5420.0,Manningham City Council,4.0,2.0,2.0,730.0,205.0,1699000.0
Templestowe Lower,3,t,S,Jellis,12.4,Eastern Metropolitan,5420.0,Manningham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1155000.0
Templestowe Lower,5,h,S,Jellis,12.4,Eastern Metropolitan,5420.0,Manningham City Council,5.0,4.0,2.0,725.0,160.2564003565711,2325000.0
Templestowe Lower,4,h,VB,Fletchers,12.4,Eastern Metropolitan,5420.0,Manningham City Council,4.0,2.0,1.0,472.0,160.2564003565711,1130000.0
Templestowe Lower,4,h,S,Barry,12.4,Eastern Metropolitan,5420.0,Manningham City Council,4.0,2.0,3.0,715.0,160.2564003565711,1200000.0
Thomastown,3,h,S,Barry,15.3,Northern Metropolitan,7955.0,Whittlesea City Council,3.0,1.0,4.0,593.598993361392,160.2564003565711,710000.0
Thomastown,4,h,S,Barry,15.3,Northern Metropolitan,7955.0,Whittlesea City Council,4.0,2.0,2.0,660.0,240.0,841000.0
Thomastown,2,u,S,HAR,15.3,Northern Metropolitan,7955.0,Whittlesea City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,514000.0
Thomastown,3,u,S,HAR,15.3,Northern Metropolitan,7955.0,Whittlesea City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,480000.0
Thomastown,2,u,S,HAR,15.3,Northern Metropolitan,7955.0,Whittlesea City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,475000.0
Thornbury,2,h,S,Jellis,7.0,Northern Metropolitan,8870.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,835000.0
Thornbury,3,t,PI,McGrath,7.0,Northern Metropolitan,8870.0,Darebin City Council,3.0,2.0,2.0,593.598993361392,138.0,915000.0
Thornbury,1,u,SP,Harcourts,7.0,Northern Metropolitan,8870.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,373333.0
Toorak,3,u,SP,RT,4.1,Southern Metropolitan,7217.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,830000.0
Travancore,2,h,S,Nelson,4.3,Western Metropolitan,1052.0,Moonee Valley City Council,2.0,2.0,2.0,593.598993361392,160.2564003565711,1655000.0
Truganina,3,u,S,hockingstuart,18.4,Western Metropolitan,5811.0,Melton City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,450000.0
Truganina,3,h,S,Purplebricks,18.4,Western Metropolitan,5811.0,Melton City Council,3.0,2.0,2.0,593.598993361392,158.0,567000.0
Tullamarine,2,h,PI,Jason,12.9,Western Metropolitan,3296.0,Brimbank City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,490000.0
Tullamarine,3,h,S,Jason,12.9,Western Metropolitan,3296.0,Brimbank City Council,3.0,1.0,0.0,534.0,160.2564003565711,651000.0
Tullamarine,3,h,S,Brad,12.9,Western Metropolitan,3296.0,Brimbank City Council,3.0,2.0,1.0,582.0,160.2564003565711,666000.0
Tullamarine,4,h,S,Jason,12.9,Western Metropolitan,3296.0,Brimbank City Council,4.0,3.0,3.0,593.598993361392,160.2564003565711,756000.0
Vermont South,5,h,SP,Ray,17.2,Eastern Metropolitan,4280.0,Whitehorse City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1280000.0
Viewbank,5,h,VB,Miles,8.9,Eastern Metropolitan,2698.0,Banyule City Council,5.0,3.0,2.0,593.598993361392,160.2564003565711,1060000.0
Viewbank,3,h,S,Fletchers,8.9,Eastern Metropolitan,2698.0,Banyule City Council,3.0,1.0,1.0,593.598993361392,160.2564003565711,960000.0
Wantirna,4,h,S,Noel,14.7,Eastern Metropolitan,5424.0,Knox City Council,4.0,2.0,2.0,779.0,160.2564003565711,906000.0
Wantirna,4,h,S,Ray,14.7,Eastern Metropolitan,5424.0,Knox City Council,4.0,3.0,2.0,843.0,219.0,1085000.0
Wantirna South,3,h,S,LLC,14.7,Eastern Metropolitan,7082.0,Knox City Council,3.0,1.0,4.0,1093.0,115.0,1261000.0
Wantirna South,5,h,S,Barry,14.7,Eastern Metropolitan,7082.0,Knox City Council,5.0,2.0,2.0,695.0,242.0,1205000.0
Warrandyte,3,h,VB,Gardiner,21.1,Eastern Metropolitan,2003.0,Manningham City Council,3.0,2.0,2.0,738.0,160.2564003565711,860000.0
Watsonia North,3,h,S,Darren,14.5,Northern Metropolitan,1442.0,Banyule City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,756000.0
Werribee,4,h,PI,Ray,14.7,Western Metropolitan,16166.0,Wyndham City Council,4.0,3.0,4.0,715.0,160.2564003565711,900000.0
Werribee,3,h,S,hockingstuart,14.7,Western Metropolitan,16166.0,Wyndham City Council,3.0,1.0,2.0,536.0,160.2564003565711,425000.0
Werribee,3,h,S,Barry,14.7,Western Metropolitan,16166.0,Wyndham City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,660000.0
Werribee,3,h,S,Ray,14.7,Western Metropolitan,16166.0,Wyndham City Council,3.0,2.0,2.0,580.0,160.2564003565711,580000.0
Werribee,3,h,S,YPA,14.7,Western Metropolitan,16166.0,Wyndham City Council,3.0,1.0,2.0,733.0,151.0,931000.0
Werribee,2,u,S,Barry,14.7,Western Metropolitan,16166.0,Wyndham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,355000.0
Werribee,3,h,SP,Barry,14.7,Western Metropolitan,16166.0,Wyndham City Council,3.0,1.0,0.0,542.0,110.0,430000.0
Werribee,3,h,S,Ray,14.7,Western Metropolitan,16166.0,Wyndham City Council,3.0,1.0,2.0,527.0,160.2564003565711,465000.0
Werribee,4,h,SP,Greg,14.7,Western Metropolitan,16166.0,Wyndham City Council,4.0,2.0,2.0,554.0,160.2564003565711,500000.0
West Footscray,2,h,VB,hockingstuart,6.4,Western Metropolitan,5058.0,Maribyrnong City Council,2.0,1.0,1.0,97.0,160.2564003565711,580000.0
West Footscray,2,u,VB,Nguyen,6.4,Western Metropolitan,5058.0,Maribyrnong City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,490000.0
West Footscray,3,h,SP,Jas,6.4,Western Metropolitan,5058.0,Maribyrnong City Council,3.0,1.0,1.0,225.0,160.2564003565711,895000.0
West Footscray,4,h,S,Sweeney,6.4,Western Metropolitan,5058.0,Maribyrnong City Council,4.0,2.0,6.0,643.0,160.2564003565711,1378000.0
West Melbourne,3,h,SP,Nelson,3.1,Northern Metropolitan,2230.0,Melbourne City Council,3.0,2.0,1.0,166.0,160.2564003565711,1470000.0
Wheelers Hill,4,h,SP,Jellis,16.7,South-Eastern Metropolitan,7392.0,Monash City Council,4.0,1.0,2.0,593.598993361392,170.0,1010000.0
Williamstown,4,h,S,Williams,6.8,Western Metropolitan,6380.0,Hobsons Bay City Council,4.0,2.0,4.0,593.598993361392,160.2564003565711,4020000.0
Williamstown,3,h,S,Williams,6.8,Western Metropolitan,6380.0,Hobsons Bay City Council,0.0,0.0,0.0,549.0,160.2564003565711,1145000.0
Williamstown,3,h,SP,Greg,6.8,Western Metropolitan,6380.0,Hobsons Bay City Council,3.0,2.0,0.0,245.0,136.0,1375000.0
Williamstown,2,h,SA,Hunter,6.8,Western Metropolitan,6380.0,Hobsons Bay City Council,2.0,1.0,1.0,278.0,160.2564003565711,1200000.0
Wollert,4,h,SP,Love,25.5,Northern Metropolitan,2940.0,Whittlesea City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,600000.0
Wollert,3,h,SP,Iconek,25.5,Northern Metropolitan,2940.0,Whittlesea City Council,3.0,2.0,2.0,593.598993361392,145.0,530000.0
Wollert,3,h,SP,Iconek,25.5,Northern Metropolitan,2940.0,Whittlesea City Council,3.0,2.0,2.0,593.598993361392,225.0,710000.0
Wyndham Vale,4,h,S,hockingstuart,27.2,Western Metropolitan,5262.0,Wyndham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,551000.0
Wyndham Vale,4,h,S,Barry,27.2,Western Metropolitan,5262.0,Wyndham City Council,4.0,2.0,2.0,385.0,160.2564003565711,463000.0
Wyndham Vale,3,h,S,YPA,27.2,Western Metropolitan,5262.0,Wyndham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,412000.0
Wyndham Vale,3,h,S,@Realty,27.2,Western Metropolitan,5262.0,Wyndham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,575000.0
Wyndham Vale,4,h,S,YPA,27.2,Western Metropolitan,5262.0,Wyndham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,625000.0
Yarraville,4,h,S,Village,6.3,Western Metropolitan,6543.0,Maribyrnong City Council,4.0,2.0,3.0,444.0,167.0,1343000.0
Yarraville,3,h,VB,hockingstuart,6.3,Western Metropolitan,6543.0,Maribyrnong City Council,3.0,1.0,2.0,593.598993361392,118.0,900000.0
Yarraville,3,t,S,Jas,6.3,Western Metropolitan,6543.0,Maribyrnong City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,796000.0
Yarraville,2,t,S,Sweeney,6.3,Western Metropolitan,6543.0,Maribyrnong City Council,2.0,1.0,2.0,593.598993361392,107.0,807000.0
Abbotsford,2,u,VB,Jellis,3.0,Northern Metropolitan,4019.0,Yarra City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,750000.0
Aberfeldie,4,h,PI,Nelson,7.5,Western Metropolitan,1543.0,Moonee Valley City Council,4.0,1.0,1.0,593.598993361392,160.2564003565711,1630000.0
Airport West,3,h,S,Barry,10.4,Western Metropolitan,3464.0,Moonee Valley City Council,3.0,1.0,2.0,634.0,140.0,970000.0
Airport West,4,h,VB,Barry,10.4,Western Metropolitan,3464.0,Moonee Valley City Council,4.0,2.0,1.0,585.0,178.0,790000.0
Airport West,3,h,S,Nelson,10.4,Western Metropolitan,3464.0,Moonee Valley City Council,3.0,1.0,1.0,791.0,160.2564003565711,1025000.0
Albert Park,3,h,S,Marshall,3.0,Southern Metropolitan,3280.0,Port Phillip City Council,3.0,1.0,0.0,593.598993361392,124.0,1950000.0
Albion,2,u,SP,Sweeney,10.5,Western Metropolitan,2185.0,Brimbank City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,530000.0
Altona,4,u,S,Barlow,11.0,Western Metropolitan,5301.0,Hobsons Bay City Council,4.0,3.0,3.0,689.0,160.2564003565711,1160000.0
Altona,3,h,SP,hockingstuart,11.0,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,4.0,836.0,160.2564003565711,925000.0
Altona,3,h,S,hockingstuart,11.0,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,4.0,593.598993361392,117.0,850000.0
Altona Meadows,3,h,S,Barry,15.5,Western Metropolitan,7630.0,Hobsons Bay City Council,3.0,2.0,4.0,560.0,154.0,718000.0
Altona North,5,h,SP,RT,9.4,Western Metropolitan,5132.0,Hobsons Bay City Council,5.0,2.0,4.0,530.0,160.2564003565711,800000.0
Ardeer,2,h,PI,Biggin,12.8,Western Metropolitan,1281.0,Brimbank City Council,2.0,1.0,1.0,603.0,160.2564003565711,595000.0
Armadale,3,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1681000.0
Ascot Vale,2,t,VB,Jellis,4.3,Western Metropolitan,6567.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,530000.0
Ascot Vale,5,h,PI,Nelson,4.3,Western Metropolitan,6567.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1320000.0
Ascot Vale,4,t,SP,Alexkarbon,4.3,Western Metropolitan,6567.0,Moonee Valley City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,805000.0
Ashwood,2,h,VB,Jellis,10.2,Southern Metropolitan,2894.0,Monash City Council,2.0,1.0,4.0,738.0,160.2564003565711,1200000.0
Ashwood,3,h,S,Ray,10.2,Southern Metropolitan,2894.0,Monash City Council,3.0,1.0,2.0,646.0,160.2564003565711,1183000.0
Ashwood,4,t,PI,Buxton,10.2,Southern Metropolitan,2894.0,Monash City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1350000.0
Aspendale,3,h,S,Buxton,21.5,South-Eastern Metropolitan,2824.0,Kingston City Council,3.0,1.0,2.0,556.0,146.0,1000000.0
Aspendale,3,h,SP,Barry,21.5,South-Eastern Metropolitan,2824.0,Kingston City Council,3.0,1.0,2.0,535.0,160.2564003565711,830000.0
Avondale Heights,3,h,PI,Barry,9.5,Western Metropolitan,4502.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,815000.0
Avondale Heights,3,h,S,Barry,9.5,Western Metropolitan,4502.0,Moonee Valley City Council,3.0,1.0,1.0,641.0,137.0,727500.0
Balwyn,5,h,VB,Fletchers,7.9,Southern Metropolitan,5682.0,Boroondara City Council,5.0,5.0,2.0,1242.0,313.0,4600000.0
Balwyn,2,h,S,Fletchers,7.9,Southern Metropolitan,5682.0,Boroondara City Council,2.0,1.0,2.0,593.598993361392,160.2564003565711,1710000.0
Balwyn,4,h,PI,Jellis,7.9,Southern Metropolitan,5682.0,Boroondara City Council,4.0,3.0,3.0,593.598993361392,160.2564003565711,1700000.0
Balwyn,5,h,PI,Noel,7.9,Southern Metropolitan,5682.0,Boroondara City Council,5.0,2.0,2.0,593.598993361392,160.2564003565711,2475000.0
Balwyn North,3,t,VB,hockingstuart,9.7,Southern Metropolitan,7809.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1270000.0
Balwyn North,2,u,S,Fletchers,9.7,Southern Metropolitan,7809.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,555500.0
Balwyn North,3,u,PI,hockingstuart,9.7,Southern Metropolitan,7809.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1451000.0
Balwyn North,4,h,SA,Fletchers,9.7,Southern Metropolitan,7809.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1420000.0
Balwyn North,4,h,VB,Marshall,9.7,Southern Metropolitan,7809.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,2640000.0
Balwyn North,5,t,PI,hockingstuart,9.7,Southern Metropolitan,7809.0,Boroondara City Council,5.0,2.0,2.0,593.598993361392,160.2564003565711,950000.0
Balwyn North,4,h,S,Fletchers,9.7,Southern Metropolitan,7809.0,Boroondara City Council,4.0,2.0,2.0,961.0,210.0,1960000.0
Bayswater,3,h,S,Noel,23.2,Eastern Metropolitan,5030.0,Knox City Council,3.0,3.0,4.0,1028.0,175.0,910000.0
Bayswater,3,h,S,Barry,23.2,Eastern Metropolitan,5030.0,Knox City Council,3.0,2.0,2.0,719.0,168.0,862000.0
Bayswater,5,h,PI,iTRAK,23.2,Eastern Metropolitan,5030.0,Knox City Council,5.0,3.0,6.0,721.0,185.0,822000.0
Bayswater,2,u,S,iTRAK,23.2,Eastern Metropolitan,5030.0,Knox City Council,2.0,1.0,1.0,410.0,160.2564003565711,652000.0
Bayswater North,3,h,VB,McGrath,23.2,Eastern Metropolitan,3598.0,Maroondah City Council,3.0,1.0,2.0,593.598993361392,113.0,720000.0
Bellfield,3,h,SA,William,8.8,Eastern Metropolitan,790.0,Banyule City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,810000.0
Bentleigh,5,h,S,Buxton,11.4,Southern Metropolitan,6795.0,Glen Eira City Council,5.0,2.0,1.0,593.598993361392,257.0,1740000.0
Bentleigh,3,t,S,Jellis,11.4,Southern Metropolitan,6795.0,Glen Eira City Council,3.0,2.0,2.0,383.0,160.2564003565711,1185000.0
Bentleigh,2,u,SP,Jellis,11.4,Southern Metropolitan,6795.0,Glen Eira City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,392000.0
Bentleigh East,4,t,S,Jellis,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1389000.0
Bentleigh East,3,h,PI,Buxton,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,3.0,1.0,4.0,593.598993361392,160.2564003565711,1220000.0
Bentleigh East,2,u,S,Buxton,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,663000.0
Bentleigh East,4,t,S,Buxton,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,4.0,3.0,2.0,593.598993361392,250.0,1320500.0
Bentleigh East,4,t,S,C21,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1280000.0
Bentleigh East,3,h,PI,Buxton,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,3.0,1.0,2.0,591.0,160.2564003565711,1100000.0
Bentleigh East,4,h,S,Jellis,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,4.0,2.0,3.0,593.598993361392,160.2564003565711,1420000.0
Bentleigh East,3,h,S,Jellis,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,3.0,1.0,3.0,593.598993361392,160.2564003565711,1182000.0
Bentleigh East,4,h,S,Jellis,13.8,Southern Metropolitan,10969.0,Glen Eira City Council,4.0,2.0,4.0,680.0,160.2564003565711,1420000.0
Berwick,3,h,S,hockingstuart,35.2,Eastern Victoria,17093.0,Casey City Council,3.0,1.0,1.0,324.0,160.2564003565711,490000.0
Berwick,5,h,SP,Barry,35.2,Eastern Victoria,17093.0,Casey City Council,5.0,3.0,0.0,868.0,235.0,960000.0
Blackburn,5,h,S,Sell,13.4,Eastern Metropolitan,5713.0,Whitehorse City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1758000.0
