psl_year,match_number,team_1,team_2,inning,over,ball,runs,total_runs,wickets,is_four,is_six,is_wicket,wicket,wicket_text,result
2020,31,Multan Sultans,Karachi Kings,2,16,1,2,109,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,16,2,1,110,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,16,3,1,111,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,16,4,1,112,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,16,5,2,114,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,16,6,1,115,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,16,7,1,116,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,17,1,1,117,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,17,2,0,117,3,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,17,3,0,117,4,FALSE,FALSE,TRUE,1.0,caught,tied
2020,31,Multan Sultans,Karachi Kings,2,17,4,2,119,4,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,17,5,0,119,5,FALSE,FALSE,TRUE,1.0,caught,tied
2020,31,Multan Sultans,Karachi Kings,2,17,6,0,119,5,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,18,1,1,120,5,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,18,2,1,121,5,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,18,3,1,122,5,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,18,4,0,122,6,FALSE,FALSE,TRUE,1.0,caught,tied
2020,31,Multan Sultans,Karachi Kings,2,18,5,0,122,6,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,18,6,1,123,6,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,19,1,0,123,7,FALSE,FALSE,TRUE,4.0,run out,tied
2020,31,Multan Sultans,Karachi Kings,2,19,2,6,129,7,FALSE,TRUE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,19,3,1,130,7,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,19,4,0,130,7,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,19,5,1,131,7,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,19,6,4,135,7,TRUE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,20,1,0,135,7,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,20,2,0,135,8,FALSE,FALSE,TRUE,1.0,caught,tied
2020,31,Multan Sultans,Karachi Kings,2,20,3,1,136,8,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,20,4,1,137,8,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,20,5,0,137,8,FALSE,FALSE,FALSE,,,tied
2020,31,Multan Sultans,Karachi Kings,2,20,6,4,141,8,TRUE,FALSE,FALSE,,,tied
2020,32,Peshawar Zalmi,Lahore Qalandars,1,1,1,1,1,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,1,2,0,1,1,FALSE,FALSE,TRUE,2.0,bowled,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,1,3,1,2,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,1,4,1,3,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,1,5,0,3,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,1,6,1,4,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,2,1,1,5,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,2,2,0,5,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,2,3,0,5,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,2,4,0,5,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,2,5,6,11,1,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,2,6,0,11,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,3,1,0,11,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,3,2,0,11,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,3,3,0,11,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,3,4,0,11,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,3,5,4,15,1,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,3,6,1,16,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,4,1,1,17,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,4,2,1,18,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,4,3,6,24,1,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,4,4,1,25,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,4,5,0,25,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,4,6,0,25,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,4,7,1,26,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,5,1,0,26,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,5,2,6,32,1,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,5,3,0,32,2,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,5,4,1,33,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,5,5,0,33,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,5,6,1,34,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,6,1,0,34,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,6,2,1,35,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,6,3,0,35,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,6,4,1,36,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,6,5,2,38,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,6,6,0,38,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,7,1,1,39,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,7,2,1,40,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,7,3,1,41,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,7,4,1,42,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,7,5,1,43,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,7,6,1,44,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,8,1,1,45,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,8,2,2,47,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,8,3,1,48,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,8,4,1,49,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,8,5,1,50,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,8,6,1,51,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,9,1,2,53,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,9,2,1,54,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,9,3,0,54,3,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,9,4,1,55,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,9,5,0,55,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,9,6,1,56,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,10,1,2,58,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,10,2,1,59,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,10,3,4,63,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,10,4,1,64,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,10,5,1,65,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,10,6,1,66,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,11,1,0,66,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,11,2,1,67,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,11,3,1,68,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,11,4,2,70,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,11,5,1,71,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,11,6,6,77,3,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,12,1,1,78,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,12,2,1,79,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,12,3,6,85,3,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,12,4,0,85,4,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,12,5,1,86,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,12,6,1,87,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,13,1,1,88,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,13,2,6,94,4,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,13,3,1,95,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,13,4,1,96,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,13,5,0,96,5,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,13,6,1,97,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,14,1,1,98,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,14,2,1,99,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,14,3,4,103,5,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,14,4,1,104,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,14,5,1,105,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,14,6,1,106,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,15,1,6,112,5,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,15,2,2,114,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,15,3,4,118,5,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,15,4,1,119,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,15,5,1,120,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,15,6,0,120,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,16,1,1,121,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,16,2,1,122,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,16,3,4,126,5,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,16,4,1,127,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,16,5,2,129,5,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,16,6,0,129,6,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,17,1,1,130,6,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,17,2,1,131,6,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,17,3,0,131,7,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,17,4,1,132,7,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,17,5,0,132,7,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,17,6,0,132,7,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,18,1,0,132,7,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,18,2,1,133,7,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,18,3,0,133,8,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,18,4,6,139,8,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,18,5,4,143,8,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,18,6,0,143,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,19,1,1,144,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,19,2,1,145,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,19,3,1,146,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,19,4,1,147,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,19,5,2,149,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,19,6,1,150,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,19,7,0,150,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,20,1,6,156,8,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,20,2,4,160,8,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,20,3,6,166,8,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,20,4,0,166,8,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,20,5,4,170,8,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,1,20,6,0,170,9,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,1,1,1,1,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,1,2,1,2,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,1,3,0,2,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,1,4,0,2,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,1,5,0,2,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,1,6,4,6,0,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,2,1,2,8,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,2,2,4,12,0,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,2,3,0,12,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,2,4,4,16,0,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,2,5,1,17,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,2,6,1,18,0,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,3,1,0,18,1,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,3,2,1,19,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,3,3,0,19,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,3,4,6,25,1,FALSE,TRUE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,3,5,0,25,1,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,3,6,0,25,2,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,4,1,0,25,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,4,2,1,26,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,4,3,0,26,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,4,4,0,26,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,4,5,1,27,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,4,6,0,27,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,5,1,1,28,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,5,2,1,29,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,5,3,4,33,2,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,5,4,0,33,2,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,5,5,0,33,3,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,5,6,0,33,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,6,1,0,33,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,6,2,0,33,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,6,3,0,33,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,6,4,4,37,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,6,5,4,41,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,6,6,0,41,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,7,1,4,45,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,7,2,1,46,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,7,3,0,46,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,7,4,1,47,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,7,5,1,48,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,7,6,0,48,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,8,1,0,48,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,8,2,1,49,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,8,3,1,50,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,8,4,4,54,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,8,5,0,54,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,8,6,1,55,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,9,1,4,59,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,9,2,1,60,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,9,3,1,61,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,9,4,5,66,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,9,5,4,70,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,9,6,1,71,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,9,7,1,72,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,10,1,3,75,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,10,2,1,76,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,10,3,1,77,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,10,4,1,78,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,10,5,1,79,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,10,6,4,83,3,TRUE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,11,1,1,84,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,11,2,1,85,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,11,3,1,86,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,11,4,0,86,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,11,5,1,87,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,11,6,1,88,3,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,12,1,0,88,4,FALSE,FALSE,TRUE,1.0,caught,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,12,2,0,88,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,12,3,1,89,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,12,4,0,89,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,12,5,1,90,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,12,6,1,91,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,13,1,1,92,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,13,2,1,93,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,13,3,1,94,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,13,4,2,96,4,FALSE,FALSE,FALSE,,,Qalandars
2020,32,Peshawar Zalmi,Lahore Qalandars,2,13,5,4,100,4,TRUE,FALSE,FALSE,,,Qalandars
